Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Book reviews","Artificial Intelligence Review","","1","4","10.1007/BF00142927","S. P. RossTony DoddWendy MilneMervyn BennunElpida KeranvouS. J. TurnerS. J. MaskellKathryn SeifertChris AlpheyYasmin MeraliJason CooperSaad A. Mehdi","1987","http://link.springer.com/article/10.1007/BF00142927","Article"
"A study of B-convergence of Runge-Kutta methods","Computing","","36","1 - 2","10.1007/BF02238189","K. BurrageW. H. HundsdorferJ. G. Verwer","1986","http://link.springer.com/article/10.1007/BF02238189","Article"
"Preface to the special issue","New Generation Computing","","5","1","10.1007/BF03037454","Kenneth M. KahnKoichi Furukawa","1987","http://link.springer.com/article/10.1007/BF03037454","Article"
"Deduction in non-Horn databases","Journal of Automated Reasoning","","1","2","10.1007/BF00244994","Adnan YahyaLawrence J. Henschen","1985","http://link.springer.com/article/10.1007/BF00244994","Article"
"A systolic array algorithm for the algebraic path problem (shortest paths; Matrix inversion)","Computing","","34","3","10.1007/BF02253318","Dipl.-Ing. Günter Rote","1985","http://link.springer.com/article/10.1007/BF02253318","Article"
"On the extrapolation for a singularly perturbed boundary value problem","Computing","","36","1 - 2","10.1007/BF02238193","R. VulanovićDr. D. HercegN. Petrović","1986","http://link.springer.com/article/10.1007/BF02238193","Article"
"Some old and new Runge-Kutta formulas with stepsize control and their error coefficients","Computing","","34","3","10.1007/BF02253322","Dr. E. Fehlberg","1985","http://link.springer.com/article/10.1007/BF02253322","Article"
"Low order practical Runge-Kutta-Nyström methods","Computing","","38","4","10.1007/BF02278707","J. M. Fine","1987","http://link.springer.com/article/10.1007/BF02278707","Article"
"Approximation of a set of points by points of a grid","Computing","","38","4","10.1007/BF02278711","Prof. Dr. P. BruckerW. Meyer","1987","http://link.springer.com/article/10.1007/BF02278711","Article"
"Proving self-utterances","Journal of Automated Reasoning","","3","3","10.1007/BF00243796","Michael MillerDonald Perlis","1987","http://link.springer.com/article/10.1007/BF00243796","Article"
"A Remez-type algorithm for the calculation of extremal fundamental systems for polynomial spaces on teh sphere","Computing","","37","1","10.1007/BF02252733","Prof. Dr. M. ReimerDr. B. Sündermann","1986","http://link.springer.com/article/10.1007/BF02252733","Article"
"The bread and butter of planning","Artificial Intelligence Review","","1","3","10.1007/BF00142290","S. Steel","1987","http://link.springer.com/article/10.1007/BF00142290","Article"
"Circumscription and implicit definability","Journal of Automated Reasoning","","1","4","10.1007/BF00244277","Jon Doyle","1985","http://link.springer.com/article/10.1007/BF00244277","Article"
"On intelligent dictionaries","Computers and translation","","1","4","10.1007/BF00936422","Krystyna Wachowicz","1986","http://link.springer.com/article/10.1007/BF00936422","Article"
"Addresses of editor-in-chief and Editorial Board","Journal of Automated Reasoning","","2","1","10.1007/BF00246027","","1986","http://link.springer.com/article/10.1007/BF00246027","Article"
"Engineering artificial intelligence software","Artificial Intelligence Review","","1","1","10.1007/BF01988526","D. Partridge","1986","http://link.springer.com/article/10.1007/BF01988526","Article"
"An interactive system SDI on microcomputer","Journal of Computer Science and Technology","","2","1","10.1007/BF02943318","Renbao ZhongLin XingZhaoyang Ren","1987","http://link.springer.com/article/10.1007/BF02943318","Article"
"In this issue...","Artificial Intelligence Review","","1","1","10.1007/BF01988530","","1986","http://link.springer.com/article/10.1007/BF01988530","Article"
"Symbolic calculation of the trace of the power of a tridiagonal matrix","Computing","","35","3 - 4","10.1007/BF02240193","M. T. Chu","1985","http://link.springer.com/article/10.1007/BF02240193","Article"
"The optimization of distributed join in C-POREL system","Journal of Computer Science and Technology","","2","4","10.1007/BF02943322","Hongping JinJunzhong Gu","1987","http://link.springer.com/article/10.1007/BF02943322","Article"
"Translation separability of sets of polygons","The Visual Computer","","3","4","10.1007/BF01952829","Frank DehneJörg-Rüdiger Sack","1987","http://link.springer.com/article/10.1007/BF01952829","Article"
"Interactive manipulation of three dimensional binary scenes","The Visual Computer","","2","4","10.1007/BF01900344","Sushma S. Trivedi","1986","http://link.springer.com/article/10.1007/BF01900344","Article"
"Case studies of Z-module reasoning: Proving benchmark theorems from ring theory","Journal of Automated Reasoning","","3","4","10.1007/BF00247439","Tie-Cheng Wang","1987","http://link.springer.com/article/10.1007/BF00247439","Article"
"Report on IJCAI-85","New Generation Computing","","4","1","10.1007/BF03037385","Takashi Yokomori","1986","http://link.springer.com/article/10.1007/BF03037385","Article"
"Selection of the optimum uniform partition search","Computing","","37","3","10.1007/BF02252517","A. J. Hu","1986","http://link.springer.com/article/10.1007/BF02252517","Article"
"Editorial","AI & SOCIETY","","1","2","10.1007/BF01891268","","1987","http://link.springer.com/article/10.1007/BF01891268","Article"
"The nurse as an engineer","AI & SOCIETY","","1","2","10.1007/BF01891272","Ingela Josefson","1987","http://link.springer.com/article/10.1007/BF01891272","Article"
"Making exhaustive search programs deterministic","New Generation Computing","","5","1","10.1007/BF03037456","Kazunori Ueda","1987","http://link.springer.com/article/10.1007/BF03037456","Article"
"A class of confluent term rewriting systems and unification","Journal of Automated Reasoning","","2","4","10.1007/BF00248250","Jia-Huai YouP. A. Subrahmanyam","1986","http://link.springer.com/article/10.1007/BF00248250","Article"
"Reasoning about equality","Journal of Automated Reasoning","","1","2","10.1007/BF00244996","E. L. LuskR. A. Overbeek","1985","http://link.springer.com/article/10.1007/BF00244996","Article"
"Extended univariate algorithms for n-dimensional global optimization","Computing","","36","1 - 2","10.1007/BF02238195","Dr. J. Pintér","1986","http://link.springer.com/article/10.1007/BF02238195","Article"
"How to invent a Prolog machine","New Generation Computing","","5","1","10.1007/BF03037460","Peter Kursawe","1987","http://link.springer.com/article/10.1007/BF03037460","Article"
"A converse rule of signs for polynomials","Computing","","34","3","10.1007/BF02253324","A. G. AkritasS. D. Danielopoulos","1985","http://link.springer.com/article/10.1007/BF02253324","Article"
"Computer graphics Tokyo 85","The Visual Computer","","2","2","10.1007/BF01900311","","1986","http://link.springer.com/article/10.1007/BF01900311","Article"
"Distributions of floating point numbers","Computing","","38","4","10.1007/BF02278709","J. K. ScheidtC. W. Schelin","1987","http://link.springer.com/article/10.1007/BF02278709","Article"
"On quartic splines with application to quadratures","Computing","","38","4","10.1007/BF02278713","M. N. El TaraziS. Sallam","1987","http://link.springer.com/article/10.1007/BF02278713","Article"
"Grid methods in simulation and random variate generation","Computing","","37","1","10.1007/BF02252735","L. Devroye","1986","http://link.springer.com/article/10.1007/BF02252735","Article"
"Editorial","Artificial Intelligence Review","","1","3","10.1007/BF00142288","Masoud Yazdani","1987","http://link.springer.com/article/10.1007/BF00142288","Article"
"Editorial","The Visual Computer","","3","2","10.1007/BF02153660","","1987","http://link.springer.com/article/10.1007/BF02153660","Article"
"Teaching strategies and tactics in intelligent computer aided instruction","Artificial Intelligence Review","","1","3","10.1007/BF00142292","L. Ford","1987","http://link.springer.com/article/10.1007/BF00142292","Article"
"Predicate logic hacker tricks","Journal of Automated Reasoning","","1","4","10.1007/BF00244279","Hans Jūrgen Ohlbach","1985","http://link.springer.com/article/10.1007/BF00244279","Article"
"The French National MT-Project: Technical organization and translation results of CALLIOPE-AERO","Computers and translation","","1","4","10.1007/BF00936424","Christian Boitet","1986","http://link.springer.com/article/10.1007/BF00936424","Article"
"Slip intoLISP: How to choose aLISP interpreter","Artificial Intelligence Review","","1","1","10.1007/BF01988528","A. Narayanan","1986","http://link.springer.com/article/10.1007/BF01988528","Article"
"Performance evaluations of recursive and iterative algorithms for the Towers of Hanoi problem","Computing","","37","2","10.1007/BF02253184","M. C. Er","1986","http://link.springer.com/article/10.1007/BF02253184","Article"
"Computing simple bifurcation points using a minimally extended system of nonlinear equations","Computing","","35","3 - 4","10.1007/BF02240195","Dr. Gerd Pönisch","1985","http://link.springer.com/article/10.1007/BF02240195","Article"
"The BC-chain method for representing combinators in linear space","New Generation Computing","","3","2","10.1007/BF03037065","Kohei NoshitaTeruo Hikita","1985","http://link.springer.com/article/10.1007/BF03037065","Article"
"A real-time interprocessor synchronization algorithm for communication in distributed computer systems","Journal of Computer Science and Technology","","2","4","10.1007/BF02943324","Ping DuanXiyao Cai","1987","http://link.springer.com/article/10.1007/BF02943324","Article"
"Data structure forsoft objects","The Visual Computer","","2","4","10.1007/BF01900346","Geoff WyvillCraig McPheetersBrian Wyvill","1986","http://link.springer.com/article/10.1007/BF01900346","Article"
"Computer Art Forum","The Visual Computer","","2","4","10.1007/BF01900350","Nadia Magnenat Thalmann","1986","http://link.springer.com/article/10.1007/BF01900350","Article"
"Efficient solutions of hierarchical systems of linear equations","Computing","","39","2","10.1007/BF02310101","Th. LengauerCh. Wieners","1987","http://link.springer.com/article/10.1007/BF02310101","Article"
"Calendar of events","New Generation Computing","","4","1","10.1007/BF03037387","","1986","http://link.springer.com/article/10.1007/BF03037387","Article"
"An elementary noniterative quadrature-type method for the numerical solution of a nonlinear equation","Computing","","37","3","10.1007/BF02252519","Prof. Dr. N. I. IoakimidisMrs. E. G. Anastasselou","1986","http://link.springer.com/article/10.1007/BF02252519","Article"
"AID: An alternative implementation of DCGs","New Generation Computing","","4","4","10.1007/BF03037391","Ulf Nilsson","1986","http://link.springer.com/article/10.1007/BF03037391","Article"
"Editorial announcement A new column: Basic research problems","Journal of Automated Reasoning","","2","4","10.1007/BF00248248","","1986","http://link.springer.com/article/10.1007/BF00248248","Article"
"Habemus talpam!","AI & SOCIETY","","1","2","10.1007/BF01891274","David Smith","1987","http://link.springer.com/article/10.1007/BF01891274","Article"
"A parallel parsing system for natural language analysis","New Generation Computing","","5","1","10.1007/BF03037458","Yuji Matsumoto","1987","http://link.springer.com/article/10.1007/BF03037458","Article"
"Announcement","Journal of Automated Reasoning","","2","4","10.1007/BF00248252","","1986","http://link.springer.com/article/10.1007/BF00248252","Article"
"Changes of address","Journal of Automated Reasoning","","1","2","10.1007/BF00244998","","1985","http://link.springer.com/article/10.1007/BF00244998","Article"
"Zur Berechnung von Lösungen konsistenter linearer Gleichungssysteme mit singulärer Koeffizientenmatrix","Computing","","36","1 - 2","10.1007/BF02238197","Dr. V. Drygalla","1986","http://link.springer.com/article/10.1007/BF02238197","Article"
"On semantical issues of information","New Generation Computing","","5","3","10.1007/BF03037462","Takayasu Ito","1987","http://link.springer.com/article/10.1007/BF03037462","Article"
"Graphics interface tool development in a problem solving environment","The Visual Computer","","2","2","10.1007/BF01900313","Kenneth I. Joy","1986","http://link.springer.com/article/10.1007/BF01900313","Article"
"A simple proof of the validity of the reduced prs algorithm","Computing","","38","4","10.1007/BF02278715","A. G. Akritas","1987","http://link.springer.com/article/10.1007/BF02278715","Article"
"The simulation of natural features using cone tracing","The Visual Computer","","3","2","10.1007/BF02153662","David B. Kirk","1987","http://link.springer.com/article/10.1007/BF02153662","Article"
"Accidental nuclear war: the contribution of artificial intelligence","Artificial Intelligence Review","","1","3","10.1007/BF00142294","M. YazdaniB. Whitby","1987","http://link.springer.com/article/10.1007/BF00142294","Article"
"Experimental goal regression: A method for learning problem-solving heuristics","Machine Learning","","1","3","10.1007/BF00116893","Bruce W. PorterDennis F. Kibler","1986","http://link.springer.com/article/10.1007/BF00116893","Article"
"Zbigniew L. Pankowicz: An appreciation","Computers and translation","","1","4","10.1007/BF00936426","Bernard E. Scott","1986","http://link.springer.com/article/10.1007/BF00936426","Article"
"Helmut Werner","Computing","","36","1 - 2","10.1007/BF02238200","","1986","http://link.springer.com/article/10.1007/BF02238200","Article"
"A method for preconditioning matrices arising from linear integral equations for elliptic boundary value problems","Computing","","37","2","10.1007/BF02253186","Lothar Reichel","1986","http://link.springer.com/article/10.1007/BF02253186","Article"
"An adaptive multi-grid algorithm for the numerical solution of quasilinear potential equations","Computing","","35","3 - 4","10.1007/BF02240197","M. S. Abou El-Seoud","1985","http://link.springer.com/article/10.1007/BF02240197","Article"
"Internal consistency in plausible reasoning systems","New Generation Computing","","3","2","10.1007/BF03037067","J. R. Quinlan","1985","http://link.springer.com/article/10.1007/BF03037067","Article"
"An online diagnosable fault-tolerant redundancy system","Journal of Computer Science and Technology","","2","4","10.1007/BF02943326","Weigeng ShiStephen Y. H. Su","1987","http://link.springer.com/article/10.1007/BF02943326","Article"
"Pixelated structures as a compositional medium","The Visual Computer","","2","4","10.1007/BF01900348","Ranjit Makkuni","1986","http://link.springer.com/article/10.1007/BF01900348","Article"
"Signal matching through scale space","International Journal of Computer Vision","","1","2","10.1007/BF00123162","Andrew WitkinDemetri TerzopoulosMichael Kass","1987","http://link.springer.com/article/10.1007/BF00123162","Article"
"A class of interval-Newton-operators","Computing","","37","2","10.1007/BF02253190","Prof. Dr. R. Krawczyk","1986","http://link.springer.com/article/10.1007/BF02253190","Article"
"Report on the Workshop on Object-Oriented Computing","New Generation Computing","","3","2","10.1007/BF03037071","Norihisa Suzuki","1985","http://link.springer.com/article/10.1007/BF03037071","Article"
"Editorial","The Visual Computer","","1","1","10.1007/BF01901263","Tosiyasu L. Kunii","1985","http://link.springer.com/article/10.1007/BF01901263","Article"
"On computer generation of random vectors by transformations of uniformly distributed vectors","Computing","","39","2","10.1007/BF02310103","S. StefąnescuI. Vąduva","1987","http://link.springer.com/article/10.1007/BF02310103","Article"
"Adapting combinator and SECD machines to display snapshots of functional computations","New Generation Computing","","4","4","10.1007/BF03037389","Ian ToynColin Runciman","1986","http://link.springer.com/article/10.1007/BF03037389","Article"
"Editorial","Journal of Computer Science and Technology","","1","1","10.1007/BF02943294","Peisu Xia","1986","http://link.springer.com/article/10.1007/BF02943294","Article"
"Report on the Third International Conference on Logic Programming","New Generation Computing","","4","4","10.1007/BF03037393","Taisuke Sato","1986","http://link.springer.com/article/10.1007/BF03037393","Article"
"News and Notes","Machine Learning","","2","2","10.1023/A:1022856709189","","1987","http://link.springer.com/article/10.1023/A%3A1022856709189","Article"
"An orthogonal systolic array for the algebraic path problem","Computing","","39","3","10.1007/BF02309554","Y. RobertD. Trystram","1987","http://link.springer.com/article/10.1007/BF02309554","Article"
"Accelerating Krawczyk-like interval algorithms for the solution of nonlinear systems of equations by using second derivatives","Computing","","35","3 - 4","10.1007/BF02240200","Dr. H. Schwandt","1985","http://link.springer.com/article/10.1007/BF02240200","Article"
"The toad work","AI & SOCIETY","","1","2","10.1007/BF01891276","David Smith","1987","http://link.springer.com/article/10.1007/BF01891276","Article"
"Induction of decision trees","Machine Learning","","1","1","10.1007/BF00116251","J. R. Quinlan","1986","http://link.springer.com/article/10.1007/BF00116251","Article"
"Book reviews","AI & SOCIETY","","1","2","10.1007/BF01891280","David InmanDr. C. W. BoyneMike Cooley","1987","http://link.springer.com/article/10.1007/BF01891280","Article"
"On the R-order of some recurrences with applications to inclusion-methods","Computing","","36","1 - 2","10.1007/BF02238199","Prof. Dr. Jürgen Herzberger","1986","http://link.springer.com/article/10.1007/BF02238199","Article"
"Set abstraction—An extension of all solutions predicate in logic programming language","New Generation Computing","","5","3","10.1007/BF03037464","Takashi Yokomori","1987","http://link.springer.com/article/10.1007/BF03037464","Article"
"CrossoverNet: A computer graphics/ video crossover LAN system","The Visual Computer","","2","2","10.1007/BF01900315","Tosiyasu L. KuniiYukari Shirota","1986","http://link.springer.com/article/10.1007/BF01900315","Article"
"Theory Change via View Application in Instructionless Learning","Machine Learning","","2","3","10.1023/A:1022659315124","Jeff Shrager","1987","http://link.springer.com/article/10.1023/A%3A1022659315124","Article"
"Linguistic and extra-linguistic knowledge","Computers and translation","","1","3","10.1007/BF00935016","Klaus Schubert","1986","http://link.springer.com/article/10.1007/BF00935016","Article"
"As the generations pass...","Computers and translation","","1","3","10.1007/BF00935020","Veronica Lawson","1986","http://link.springer.com/article/10.1007/BF00935020","Article"
"Automating map production of the 1981 Census data for Brighton and Hove, England","The Visual Computer","","3","2","10.1007/BF02153664","T. J. BrowneA. J. Fielding","1987","http://link.springer.com/article/10.1007/BF02153664","Article"
"Elimination of redundant operations in relational queries with general selection operators","Computing","","34","4","10.1007/BF02251832","Mila E. Majster-Cederbaum","1985","http://link.springer.com/article/10.1007/BF02251832","Article"
"A subgradient selection method for minimizing convex functions subject to linear constraints","Computing","","39","4","10.1007/BF02239973","Dr. Kryzstof C. Kiwiel","1987","http://link.springer.com/article/10.1007/BF02239973","Article"
"Editorial: A journal is born","Journal of Automated Reasoning","","1","1","10.1007/BF00244287","Larry Wos","1985","http://link.springer.com/article/10.1007/BF00244287","Article"
"Incremental learning from noisy data","Machine Learning","","1","3","10.1007/BF00116895","Jeffrey C. SchlimmerRichard H. Granger Jr.","1986","http://link.springer.com/article/10.1007/BF00116895","Article"
"Non-horn problems","Journal of Automated Reasoning","","1","1","10.1007/BF00244291","Ewing LuskRoss Overbeek","1985","http://link.springer.com/article/10.1007/BF00244291","Article"
"An intervalal gorithm for solving systems of linear equations to prespecified accuracy","Computing","","34","2","10.1007/BF02259840","J. W. DemmelProf. F. Krückeberg","1985","http://link.springer.com/article/10.1007/BF02259840","Article"
"Chunking in Soar: The Anatomy of a General Learning Mechanism","Machine Learning","","1","1","10.1023/A:1022639103969","John E. LairdPaul S. RosenbloomAllen Newell","1986","http://link.springer.com/article/10.1023/A%3A1022639103969","Article"
"Determining Arguments of Invariant Functional Descriptions","Machine Learning","","1","4","10.1023/A:1022818816206","Mieczyslaw M. Kokar","1986","http://link.springer.com/article/10.1023/A%3A1022818816206","Article"
"On the globalization of Wilson-type optimization methods by means of generalized reduced gradient methods","Computing","","37","2","10.1007/BF02253188","Doz. Dr. V. S. IshutkinDr. K. Schönefeld","1986","http://link.springer.com/article/10.1007/BF02253188","Article"
"On the approximate computation of certain strongly singular integrals","Computing","","35","3 - 4","10.1007/BF02240199","P. Linz","1985","http://link.springer.com/article/10.1007/BF02240199","Article"
"Editorial: Machine Learning and Discovery","Machine Learning","","1","4","10.1023/A:1022814715297","Pat LangleyRyszard S. Michalski","1986","http://link.springer.com/article/10.1023/A%3A1022814715297","Article"
"Architecture of a Reduction-Based Parallel Inference Machine: PIM-R","New Generation Computing","","3","2","10.1007/BF03037069","Rikio OnaiMoritoshi AsoHajime ShimizuKanae MasudaAkira Matsumoto","1985","http://link.springer.com/article/10.1007/BF03037069","Article"
"Using Canny's criteria to derive a recursively implemented optimal edge detector","International Journal of Computer Vision","","1","2","10.1007/BF00123164","Rachid Deriche","1987","http://link.springer.com/article/10.1007/BF00123164","Article"
"Announcement","New Generation Computing","","3","2","10.1007/BF03037073","","1985","http://link.springer.com/article/10.1007/BF03037073","Article"
"A functional model for constructive solid geometry","The Visual Computer","","1","1","10.1007/BF01901265","Geoff WyvillTosiyasu L. Kunii","1985","http://link.springer.com/article/10.1007/BF01901265","Article"
"A Theory of Historical Discovery: The Construction of Componential Models","Machine Learning","","1","1","10.1023/A:1022695221716","Jan M. ZytkowHerbert A. Simon","1986","http://link.springer.com/article/10.1023/A%3A1022695221716","Article"
"A routing algorithm for distributed optimal double loop computer networks","Journal of Computer Science and Technology","","2","2","10.1007/BF02973487","Layuan Li","1987","http://link.springer.com/article/10.1007/BF02973487","Article"
"Order statistics and the linear assignment problem","Computing","","39","2","10.1007/BF02310105","J. B. G. FrenkM. van HouweningeA. H. G. Rinnooy Kan","1987","http://link.springer.com/article/10.1007/BF02310105","Article"
"Two algorithms for variable allocation in an Interpreted Scheme","Journal of Computer Science and Technology","","2","2","10.1007/BF02973491","Weiming Lu","1987","http://link.springer.com/article/10.1007/BF02973491","Article"
"Two varieties of finite automaton public key cryptosystem and digital signatures","Journal of Computer Science and Technology","","1","1","10.1007/BF02943296","Renji TaoShihua Chen","1986","http://link.springer.com/article/10.1007/BF02943296","Article"
"Fuzzy logic in man-machine systems","New Generation Computing","","5","2","10.1007/BF03037395","Toshiro Terano","1987","http://link.springer.com/article/10.1007/BF03037395","Article"
"A free boundary value problem for water invading an unsaturated medium","Computing","","38","3","10.1007/BF02240095","A. KharabR. B. Guenther","1987","http://link.springer.com/article/10.1007/BF02240095","Article"
"The lexicon in the background","Computers and translation","","1","2","10.1007/BF00936467","Sally Yeates SedelowWalter A. Sedelow Jr.","1986","http://link.springer.com/article/10.1007/BF00936467","Article"
"Mean value analysis of closed queueing networks with Erlang service time distributions","Computing","","39","3","10.1007/BF02309556","I. F. Akyildiz","1987","http://link.springer.com/article/10.1007/BF02309556","Article"
"A remark on Frank matrices","Computing","","35","3 - 4","10.1007/BF02240202","J-Fr Hake","1985","http://link.springer.com/article/10.1007/BF02240202","Article"
"Computer aided translation project, University Sains Malaysia, Penang, Malaysia","Computers and translation","","1","2","10.1007/BF00936471","Udom Warotamasikkhadit","1986","http://link.springer.com/article/10.1007/BF00936471","Article"
"Chunking in Soar: The anatomy of a general learning mechanism","Machine Learning","","1","1","10.1007/BF00116249","John E. LairdPaul S. RosenbloomAllen Newell","1986","http://link.springer.com/article/10.1007/BF00116249","Article"
"Numerical computation of Tricomi's psi function by the trapezoidal rule","Computing","","39","3","10.1007/BF02309560","Prof. G. AllasiaDr. R. Besenghi","1987","http://link.springer.com/article/10.1007/BF02309560","Article"
"Trade unions and technology: A volatile mixture","AI & SOCIETY","","1","2","10.1007/BF01891278","Ian Jones","1987","http://link.springer.com/article/10.1007/BF01891278","Article"
"Editorial","The Visual Computer","","2","5","10.1007/BF02020426","David F. RogersRoy Hall","1986","http://link.springer.com/article/10.1007/BF02020426","Article"
"On parallel unification for Prolog","New Generation Computing","","5","3","10.1007/BF03037466","James HarlandJoxan Jaffar","1987","http://link.springer.com/article/10.1007/BF03037466","Article"
"The back-buffer algorithm: An extension of the radiosity method to dynamic environments","The Visual Computer","","2","5","10.1007/BF02020430","Daniel R. BaumJohn R. WallaceMichael F. CohenDonald P. Greenberg","1986","http://link.springer.com/article/10.1007/BF02020430","Article"
"Automatic dyschromatopsia test","The Visual Computer","","2","2","10.1007/BF01900317","Hiroshi MienoGiichi TomizawaYooichiro BanKooichi TakahashiLumi Tatsuta","1986","http://link.springer.com/article/10.1007/BF01900317","Article"
"Events","The Visual Computer","","2","2","10.1007/BF01900321","","1986","http://link.springer.com/article/10.1007/BF01900321","Article"
"Rosenbrock methods for Stiff ODEs: A comparison of Richardson extrapolation and embedding technique","Computing","","34","1","10.1007/BF02242171","P. KapsS. W. H. PoonT. D. Bui","1985","http://link.springer.com/article/10.1007/BF02242171","Article"
"The translation method of Rosetta","Computers and translation","","1","3","10.1007/BF00935018","R. LeermakersJ. Rous","1986","http://link.springer.com/article/10.1007/BF00935018","Article"
"A new space subdivision method for ray tracing CSG modelled scenes","The Visual Computer","","3","2","10.1007/BF02153666","Bruno ArnaldiThierry PriolKadi Bouatouch","1987","http://link.springer.com/article/10.1007/BF02153666","Article"
"Probabilistic error analysis of gaussian elimination in floating point and logarithmic arithmetic","Computing","","34","4","10.1007/BF02251834","J. L. BarlowE. H. Bareiss","1985","http://link.springer.com/article/10.1007/BF02251834","Article"
"A cutting plane algorithm for minimum perfect 2-matchings","Computing","","39","4","10.1007/BF02239975","Martin GrötschelOlaf Holland","1987","http://link.springer.com/article/10.1007/BF02239975","Article"
"ROGET: A knowledge-based system for acquiring the conceptual structure of a diagnostic expert system","Journal of Automated Reasoning","","1","1","10.1007/BF00244289","James S. Bennett","1985","http://link.springer.com/article/10.1007/BF00244289","Article"
"Automatically determining symmetries of partial differential equations","Computing","","34","2","10.1007/BF02259838","F. Schwarz","1985","http://link.springer.com/article/10.1007/BF02259838","Article"
"A routing algorithm with candidate shortest path","Journal of Computer Science and Technology","","1","3","10.1007/BF02979461","Qijing Pan","1986","http://link.springer.com/article/10.1007/BF02979461","Article"
"Functional considerations in the postediting of machine-translated output","Computers and translation","","1","1","10.1007/BF00940826","Muriel Vasconcellos","1986","http://link.springer.com/article/10.1007/BF00940826","Article"
"Asynchronous algorithms for poisson's equation with nonlinear boundary conditions","Computing","","34","2","10.1007/BF02259842","M. N. AnwarM. N. El Tarazi","1985","http://link.springer.com/article/10.1007/BF02259842","Article"
"As the generations pass...","Computers and translation","","1","1","10.1007/BF00940830","Veronica Lawson","1986","http://link.springer.com/article/10.1007/BF00940830","Article"
"Guest editors’ preface","New Generation Computing","","3","4","10.1007/BF03037075","Fumio MizoguchiKoichi Furukawa","1985","http://link.springer.com/article/10.1007/BF03037075","Article"
"Time-slot assignment for TDMA-systems","Computing","","35","2","10.1007/BF02260498","R. E. Burkard","1985","http://link.springer.com/article/10.1007/BF02260498","Article"
"A viewing pipeline for discrete solid modeling","The Visual Computer","","1","1","10.1007/BF01901267","Klaus KronlofMarkku Tamminen","1985","http://link.springer.com/article/10.1007/BF01901267","Article"
"A general and formal method for the program static analysis","Journal of Computer Science and Technology","","2","2","10.1007/BF02973489","Luoming Hou","1987","http://link.springer.com/article/10.1007/BF02973489","Article"
"Remarks on the interval version of Schulz's method","Computing","","39","2","10.1007/BF02310107","Prof. Dr. J. Herzberger","1987","http://link.springer.com/article/10.1007/BF02310107","Article"
"The British Term Bank project: A prototype software","Computers and translation","","2","1","10.1007/BF01540130","Richard Candeland","1987","http://link.springer.com/article/10.1007/BF01540130","Article"
"The Duodirun Merging Algorithm","Journal of Computer Science and Technology","","2","2","10.1007/BF02973493","Zhijie Zheng","1987","http://link.springer.com/article/10.1007/BF02973493","Article"
"Design of a vector processor","Journal of Computer Science and Technology","","1","1","10.1007/BF02943298","Qi Lin","1986","http://link.springer.com/article/10.1007/BF02943298","Article"
"The Recursive Resolution method for Modal Logic","New Generation Computing","","5","2","10.1007/BF03037397","Man-chung Chan","1987","http://link.springer.com/article/10.1007/BF03037397","Article"
"An algorithm for solving multi-point boundary value problems","Computing","","38","3","10.1007/BF02240097","F. R. de HoogR. M. M. Mattheij","1987","http://link.springer.com/article/10.1007/BF02240097","Article"
"Semantics, translation, and anaphora","Computers and translation","","1","2","10.1007/BF00936469","Rebecca Root","1986","http://link.springer.com/article/10.1007/BF00936469","Article"
"Interval Taylor forms","Computing","","39","3","10.1007/BF02309558","J. G. RokneP. Bao","1987","http://link.springer.com/article/10.1007/BF02309558","Article"
"Graph isomorphism and theorems of Birkhoff type","Computing","","36","4","10.1007/BF02240204","Prof. Dr. G. Tinhofer","1986","http://link.springer.com/article/10.1007/BF02240204","Article"
"Sprachnormen: Theorie und Praxis","Computers and translation","","1","2","10.1007/BF00936473","Richard K. Watt","1986","http://link.springer.com/article/10.1007/BF00936473","Article"
"Dispersive refraction in ray tracing","The Visual Computer","","2","1","10.1007/BF01890982","Spencer W. Thomas","1986","http://link.springer.com/article/10.1007/BF01890982","Article"
"Incremental Learning from Noisy Data","Machine Learning","","1","3","10.1023/A:1022810614389","Jeffrey C. SchlimmerRichard H. Granger Jr.","1986","http://link.springer.com/article/10.1023/A%3A1022810614389","Article"
"Accurate arithmetic results for decimal data on non-decimal computers","Computing","","35","2","10.1007/BF02260501","Dr. W. AuzingerProf. Dr. H. J. Stetter","1985","http://link.springer.com/article/10.1007/BF02260501","Article"
"Tutorial on color science","The Visual Computer","","2","5","10.1007/BF02020428","Gary W. Meyer","1986","http://link.springer.com/article/10.1007/BF02020428","Article"
"Texture mapping and distortion in digital graphics","The Visual Computer","","2","5","10.1007/BF02020432","Marcel SamekCheryl SleanHank Weghorst","1986","http://link.springer.com/article/10.1007/BF02020432","Article"
"Theory change via view application in instructionless learning","Machine Learning","","2","3","10.1007/BF00058681","Jeff Shrager","1987","http://link.springer.com/article/10.1007/BF00058681","Article"
"Techniques in computer art","The Visual Computer","","2","2","10.1007/BF01900319","Mutsuko K. SasakiTateaki Sasaki","1986","http://link.springer.com/article/10.1007/BF01900319","Article"
"A structural operational semantics for an Edison-like language (1)","Journal of Computer Science and Technology","","1","1","10.1007/BF02943301","Wei Li","1986","http://link.springer.com/article/10.1007/BF02943301","Article"
"People places things","The Visual Computer","","2","3","10.1007/BF01900323","Nancy H. McDonald","1986","http://link.springer.com/article/10.1007/BF01900323","Article"
