Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"On the positivity of quadrature formulas with Jacobi abscissas","Computing","","29","1","10.1007/BF02254853","G. Sottas","1982","http://link.springer.com/article/10.1007/BF02254853","Article"
"An example for the regula-falsi method with an asymptotic cycle","Computing","","33","1","10.1007/BF02243077","Dr. S. Dietze","1984","http://link.springer.com/article/10.1007/BF02243077","Article"
"An operational approach to the Tau method for the numerical solution of non-linear differential equations","Computing","","27","1","10.1007/BF02243435","Dr. E. L. OrtizDr. H. Samara","1981","http://link.springer.com/article/10.1007/BF02243435","Article"
"EOR project networks","Computing","","34","1","10.1007/BF02242170","Prof. Dr. K. Neumann","1985","http://link.springer.com/article/10.1007/BF02242170","Article"
"Modifikationen des Pollard-Algorithmus","Computing","","30","1","10.1007/BF02253297","Dr. R. GoldJ. Sattler","1983","http://link.springer.com/article/10.1007/BF02253297","Article"
"On roundoff error distributions in floating point and logarithmic arithmetic","Computing","","34","4","10.1007/BF02251833","J. L. BarlowE. H. Bareiss","1985","http://link.springer.com/article/10.1007/BF02251833","Article"
"An overview of automated reasoning and related fields","Journal of Automated Reasoning","","1","1","10.1007/BF00244288","L. WosFernando PereiraRobert HongRobert S. BoyerJ Strother MooreW. W. BledsoeL. J. HenschenBruce G. BuchananGraham WrightsonCordell Green","1985","http://link.springer.com/article/10.1007/BF00244288","Article"
"Algorithm for the solution of the assignment problem for sparse matrices","Computing","","31","1","10.1007/BF02247938","G. CarpanetoP. Toth","1983","http://link.springer.com/article/10.1007/BF02247938","Article"
"A new method for automatical computation of error bounds for the set of all solutions of nonlinear boundary value problems","Computing","","34","2","10.1007/BF02259841","Prof. D.. P. Wildenauer","1985","http://link.springer.com/article/10.1007/BF02259841","Article"
"On the preconditioned Jacobi method for solving large linear systems","Computing","","29","2","10.1007/BF02249939","D. J. EvansN. M. Missirlis","1982","http://link.springer.com/article/10.1007/BF02249939","Article"
"Calendar of events","New Generation Computing","","1","2","10.1007/BF03037428","","1983","http://link.springer.com/article/10.1007/BF03037428","Article"
"Intelligent Sensor","New Generation Computing","","3","4","10.1007/BF03037074","Toshiyuki Sakai","1985","http://link.springer.com/article/10.1007/BF03037074","Article"
"Professor R. Albrecht, 60 years","Computing","","35","2","10.1007/BF02260497","Hans J. Stetter","1985","http://link.springer.com/article/10.1007/BF02260497","Article"
"Area, spline-based and structural models for generating and animating 3 D characters and logos","The Visual Computer","","1","1","10.1007/BF01901266","N. Magnenat-ThalmannD. Thalmann","1985","http://link.springer.com/article/10.1007/BF01901266","Article"
"Events","The Visual Computer","","1","1","10.1007/BF01901270","","1985","http://link.springer.com/article/10.1007/BF01901270","Article"
"Bandwidth and pebbling","Computing","","31","2","10.1007/BF02259908","A. L. RosenbergI. H. Sudborough","1983","http://link.springer.com/article/10.1007/BF02259908","Article"
"On the choice of an appropriate imbedding algorithm for the solution of unstable linear boundary value problems","Computing","","31","2","10.1007/BF02259912","Dipl.-Ing. Dr. F. Breitenecker","1983","http://link.springer.com/article/10.1007/BF02259912","Article"
"The occur-check problem in Prolog","New Generation Computing","","2","4","10.1007/BF03037324","David A. Plaisted","1984","http://link.springer.com/article/10.1007/BF03037324","Article"
"Computing the range of values of real functions with accuracy higher than second order","Computing","","33","3 - 4","10.1007/BF02242276","H. CorneliusR. Lohner","1984","http://link.springer.com/article/10.1007/BF02242276","Article"
"An economical method for random number generation and a normal generator","Computing","","27","2","10.1007/BF02243545","I. Deák","1981","http://link.springer.com/article/10.1007/BF02243545","Article"
"Connections between the Cimmino-method and the Kaczmarz-method for the solution of singular and regular systems of equations","Computing","","33","3 - 4","10.1007/BF02242280","Prof. Dr. R. Ansorge","1984","http://link.springer.com/article/10.1007/BF02242280","Article"
"Relative error in floating-point multiplication","Computing","","35","2","10.1007/BF02260500","R. H. GoodmanA. FeldsteinJ. Bustoz","1985","http://link.springer.com/article/10.1007/BF02260500","Article"
"An algorithm for Brownian zeroes","Computing","","33","1","10.1007/BF02243079","Dr. D. E. Knuth","1984","http://link.springer.com/article/10.1007/BF02243079","Article"
"On a generalisation of the root iterations for polynomial complex zeros in circular interval arithmetic","Computing","","27","1","10.1007/BF02243437","M. S. Petković","1981","http://link.springer.com/article/10.1007/BF02243437","Article"
"Multivariate rational interpolation","Computing","","34","1","10.1007/BF02242172","Annie A. M. CuytBrigitte M. Verdonk","1985","http://link.springer.com/article/10.1007/BF02242172","Article"
"A simple algorithm for finding a cycle of length greater than three and without diagonals","Computing","","27","1","10.1007/BF02243441","Dr. M. Truszezyński","1981","http://link.springer.com/article/10.1007/BF02243441","Article"
"Inner product rounding error analysis in the presence of underflow","Computing","","34","4","10.1007/BF02251835","A. Neumaier","1985","http://link.springer.com/article/10.1007/BF02251835","Article"
"Optimization and approximation algorithm for placement of records on linear storage devices","Computing","","28","4","10.1007/BF02279814","A. VaqueroJ. M. Troya","1982","http://link.springer.com/article/10.1007/BF02279814","Article"
"An algorithm for computing generalized Euler's transformations of series","Computing","","34","2","10.1007/BF02259839","B. Gabutti","1985","http://link.springer.com/article/10.1007/BF02259839","Article"
"On declaring and reaching the Fifth Generation by 1990","New Generation Computing","","3","1","10.1007/BF03037112","Gordon Bell","1985","http://link.springer.com/article/10.1007/BF03037112","Article"
"Minimal quadrature formulae for the spaces H
                2
                R
               and L
                2
                R
              . A unified interpolatory approach","Computing","","34","2","10.1007/BF02259843","Dr. B. A. Merschen","1985","http://link.springer.com/article/10.1007/BF02259843","Article"
"Formal theories of knowledge in AI and robotics","New Generation Computing","","3","4","10.1007/BF03037076","Stanley J. Rosenschein","1985","http://link.springer.com/article/10.1007/BF03037076","Article"
"Computing the characteristic polynomial of a tree","Computing","","35","2","10.1007/BF02260499","G. TinhoferH. Schreck","1985","http://link.springer.com/article/10.1007/BF02260499","Article"
"Optimal algorithms for symmetry detection in two and three dimensions","The Visual Computer","","1","1","10.1007/BF01901268","Jan D. WolterTony C. WooRichard A. Volz","1985","http://link.springer.com/article/10.1007/BF01901268","Article"
"Complex indeterminates in Prolog and its application to discourse models","New Generation Computing","","3","4","10.1007/BF03037080","Kuniaki MukaiHideki Yasukawa","1985","http://link.springer.com/article/10.1007/BF03037080","Article"
"Bounding the slope of polynomial operators and some applications","Computing","","26","3","10.1007/BF02243480","G. Alefeld","1981","http://link.springer.com/article/10.1007/BF02243480","Article"
"Computing zy with maximum accuracy","Computing","","31","2","10.1007/BF02259914","J. Wolff von Gudenberg","1983","http://link.springer.com/article/10.1007/BF02259914","Article"
"Positioning and animating human figures in a task-oriented environment","The Visual Computer","","1","4","10.1007/BF02021810","Norman I. BadlerJonathan D. KoreinJames U. KoreinGerald M. RadackLynne Shapiro Brotman","1985","http://link.springer.com/article/10.1007/BF02021810","Article"
"On implementing Prolog in functional programming","New Generation Computing","","2","4","10.1007/BF03037326","Mats Carlsson","1984","http://link.springer.com/article/10.1007/BF03037326","Article"
"A Quasi-Newton method with modification of one column per iteration","Computing","","33","3 - 4","10.1007/BF02242278","J. M. Martínez","1984","http://link.springer.com/article/10.1007/BF02242278","Article"
"Calendar of events","New Generation Computing","","2","4","10.1007/BF03037330","","1984","http://link.springer.com/article/10.1007/BF03037330","Article"
"Interval boxes of solutions of nonlinear systems","Computing","","27","2","10.1007/BF02243547","L. Qi","1981","http://link.springer.com/article/10.1007/BF02243547","Article"
"On the error control in ODE solvers with local extrapolation","Computing","","27","2","10.1007/BF02243551","H. J. StetterE. Weinmüller","1981","http://link.springer.com/article/10.1007/BF02243551","Article"
"Arithmetically improved algorithmic performance","Computing","","35","2","10.1007/BF02260502","M. MascagniW. L. Miranker","1985","http://link.springer.com/article/10.1007/BF02260502","Article"
"Equivalence and convergence of direct and indirect methods for the numerical solution of singular integral equations","Computing","","27","1","10.1007/BF02243439","G. TsamasphyrosP. S. Theocaris","1981","http://link.springer.com/article/10.1007/BF02243439","Article"
"Global convergence of nonlinear successive overrelaxation via linear theory","Computing","","34","1","10.1007/BF02242174","M. E. BrewsterR. Kannan","1985","http://link.springer.com/article/10.1007/BF02242174","Article"
"On the solution of linear boundary value problems by extended invariant imbedding","Computing","","28","4","10.1007/BF02279816","Dipl.-Ing. Dr. F. Breitenecker","1982","http://link.springer.com/article/10.1007/BF02279816","Article"
"Convergence of linear multistep methods for volterra first kind equations with k(t,t)≡0","Computing","","27","3","10.1007/BF02237977","Célia AndradeNeide Bertoldi FrancoS. McKee","1981","http://link.springer.com/article/10.1007/BF02237977","Article"
"Two-step methods for the numerical solution of the Schrödinger equation","Computing","","28","4","10.1007/BF02279820","A. D. Raptis","1982","http://link.springer.com/article/10.1007/BF02279820","Article"
"An updated version of the Kantorovich theorem for Newton's method","Computing","","27","3","10.1007/BF02237981","G. Miel","1981","http://link.springer.com/article/10.1007/BF02237981","Article"
"Data-flow based execution mechanisms of Parallel and Concurrent Prolog","New Generation Computing","","3","1","10.1007/BF03037114","Noriyoshi ItoHajime ShimizuMasasuke KishiEiji KunoKazuaki Rokusawa","1985","http://link.springer.com/article/10.1007/BF03037114","Article"
"The design and implementation of DLOG, a Prolog-based knowledge representation system","New Generation Computing","","3","4","10.1007/BF03037078","Randy Goebel","1985","http://link.springer.com/article/10.1007/BF03037078","Article"
"Prolog-ELF incorporating fuzzy logic","New Generation Computing","","3","4","10.1007/BF03037082","Mitsuru IshizukaNaoki Kanai","1985","http://link.springer.com/article/10.1007/BF03037082","Article"
"The computer generation of poisson random variables","Computing","","26","3","10.1007/BF02243478","Dr. L. Devroye","1981","http://link.springer.com/article/10.1007/BF02243478","Article"
"Families of fifth order Nyström methods for y″=f(x, y) and intervals of periodicity","Computing","","26","3","10.1007/BF02243482","Prof. M. M. ChawlaS. R. Sharma","1981","http://link.springer.com/article/10.1007/BF02243482","Article"
"On the convergence of multi-level methods for strongly nonuniform families of grids and any number of smoothing steps per level","Computing","","30","4","10.1007/BF02242137","Dr. H. Yserentant","1983","http://link.springer.com/article/10.1007/BF02242137","Article"
"Improving the Van de Vel Root-Finding method","Computing","","30","4","10.1007/BF02242141","Dr. R. F. King","1983","http://link.springer.com/article/10.1007/BF02242141","Article"
"Computer animation","The Visual Computer","","1","4","10.1007/BF02021808","N. Magnenat-ThalmanD. Thalmann","1985","http://link.springer.com/article/10.1007/BF02021808","Article"
"The dynamics of articulated rigid bodies for purposes of animation","The Visual Computer","","1","4","10.1007/BF02021812","William W. ArmstrongMark W. Green","1985","http://link.springer.com/article/10.1007/BF02021812","Article"
"A Prolog technology theorem prover","New Generation Computing","","2","4","10.1007/BF03037328","Mark E. Stickel","1984","http://link.springer.com/article/10.1007/BF03037328","Article"
"Interpolation methods in one dimensional optimization","Computing","","27","2","10.1007/BF02243549","Prof. Dr. H. YanaiM. OzawaS. Kaneko","1981","http://link.springer.com/article/10.1007/BF02243549","Article"
